ID_Transacao,Data_Venda,ID_Cliente,Nome_Cliente,Genero_Cliente,Faixa_Etaria,Regiao,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade,Desconto_Pct,Metodo_Pagamento,Status_Pedido,Canal_Venda,Valor_Total,Ano,Mes,AnoMes,DiaSemana
4944,2023-09-27,124,Gustavo Rodrigues,M,26-35,Nordeste,Gel Excitante Masculino,Lubrificantes,77.1,3,15.0,Pix,Entregue,Site,196.6,2023,9,2023-09,Wednesday
2311,2024-01-11,192,Raquel Pires,Não informado,26-35,Nordeste,Dado do Prazer,Jogos Adultos,61.35,4,10.0,Boleto,Entregue,App,220.86,2024,1,2024-01,Thursday
883,2024-02-03,6,Helena da Conceição,F,26-35,Sul,Sabonete Íntimo pH Neutro,Cosméticos Íntimos,98.66,1,0.0,Pix,Entregue,Site,98.66,2024,2,2024-02,Saturday
2757,2023-04-07,173,Srta. Antonella da Paz,F,18-25,Sudeste,Gel Excitante Feminino,Lubrificantes,67.83,1,0.0,Cartão Crédito,Entregue,Site,67.83,2023,4,2023-04,Friday
3560,2024-02-17,168,Agatha da Rosa,F,26-35,Sul,Wand Massager Pro,Vibradores,132.66,1,15.0,Pix,Devolvido,Site,112.76,2024,2,2024-02,Saturday
1353,2023-09-23,158,Maya Abreu,F,26-35,Sudeste,Meia-Calça Rendada,Lingerie,66.71,1,0.0,Pix,Entregue,Marketplace,66.71,2023,9,2023-09,Saturday
3366,2024-12-30,270,Beatriz Correia,F,26-35,Sul,Kit Iniciante BDSM 5 Peças,Acessórios BDSM,177.01,1,0.0,Pix,Entregue,Site,177.01,2024,12,2024-12,Monday
2508,2024-09-25,158,Maya Abreu,F,26-35,Sudeste,Mini Vibrador Discreto,Vibradores,337.42,1,25.0,Cartão Débito,Entregue,Marketplace,253.06,2024,9,2024-09,Wednesday
2131,2023-08-24,50,João Montenegro,M,26-35,Sudeste,Lubrificante Sabores Baunilha,Lubrificantes,78.76,3,20.0,Cartão Crédito,Devolvido,App,189.02,2023,8,2023-08,Thursday
983,2024-11-03,32,Ana Luiza Cunha,F,18-25,Sudeste,Lubrificante Íntimo Aquoso 100ml,Lubrificantes,43.83,1,0.0,Cartão Crédito,Entregue,Site,43.83,2024,11,2024-11,Sunday
457,2024-12-29,4,Dra. Aurora Pastor,F,26-35,Sul,Vibrador Rabbit Premium,Vibradores,415.81,1,0.0,Pix,Entregue,Marketplace,415.81,2024,12,2024-12,Sunday
1487,2023-09-03,138,Nicolas Pinto,M,36-45,Sudeste,Vibrador Clássico Silicone,Vibradores,440.56,1,0.0,Cartão Crédito,Entregue,Site,440.56,2023,9,2023-09,Sunday
1951,2023-05-10,26,Srta. Yasmin Siqueira,F,46+,Sul,Chicote de Couro Soft,Acessórios BDSM,252.12,3,0.0,Pix,Entregue,Site,756.36,2023,5,2023-05,Wednesday
4783,2024-04-10,219,José Barros,M,26-35,Sudeste,Kit Roleplay Surpresa,Jogos Adultos,96.89,2,0.0,Cartão Crédito,Entregue,Site,193.78,2024,4,2024-04,Wednesday
690,2023-10-01,58,Ana Laura da Costa,F,26-35,Nordeste,Conjunto Lingerie Boudoir,Lingerie,67.46,3,25.0,Cartão Crédito,Entregue,Marketplace,151.78,2023,10,2023-10,Sunday
2430,2024-09-22,526,Sr. Thiago Gomes,M,36-45,Sul,Body Coelhinha Plus Size,Lingerie,133.78,1,0.0,Cartão Crédito,Entregue,Site,133.78,2024,9,2024-09,Sunday
642,2023-10-12,107,Gabrielly Rios,F,46+,Nordeste,Conjunto Lingerie Boudoir,Lingerie,80.52,3,10.0,Pix,Entregue,Site,217.4,2023,10,2023-10,Thursday
2393,2023-12-18,154,Maya Ferreira,F,18-25,Sudeste,Vibrador Clássico Silicone,Vibradores,135.92,4,30.0,Boleto,Entregue,Site,380.58,2023,12,2023-12,Monday
2826,2023-07-19,467,Rafaela Câmara,F,26-35,Sudeste,Massageador Corporal Wave,Vibradores,199.1,1,30.0,Boleto,Entregue,Site,139.37,2023,7,2023-07,Wednesday
1954,2024-10-20,347,Esther Sampaio,F,18-25,Nordeste,Dominó Erótico,Jogos Adultos,95.59,2,0.0,Pix,Entregue,Site,191.18,2024,10,2024-10,Sunday
4109,2024-04-07,529,Olívia Montenegro,F,18-25,Sudeste,Lubrificante Sabores Baunilha,Lubrificantes,36.16,1,0.0,Pix,Entregue,Marketplace,36.16,2024,4,2024-04,Sunday
3059,2024-07-13,22,Rafael Porto,M,36-45,Nordeste,Lubrificante Íntimo Aquoso 100ml,Lubrificantes,82.08,3,0.0,Cartão Crédito,Entregue,Site,246.24,2024,7,2024-07,Saturday
3396,2024-02-22,785,Elisa Siqueira,F,26-35,Sul,Camisola Sensual Preta,Lingerie,142.23,2,0.0,Pix,Entregue,Site,284.46,2024,2,2024-02,Thursday
4826,2024-08-19,49,Eduarda Marques,F,26-35,Sul,Lubrificante Base Silicone,Lubrificantes,70.17,1,0.0,Pix,Entregue,App,70.17,2024,8,2024-08,Monday
2711,2023-03-11,382,Maria Alice Oliveira,F,26-35,Nordeste,Gel Excitante Feminino,Lubrificantes,36.58,1,0.0,Cartão Crédito,Entregue,Site,36.58,2023,3,2023-03,Saturday
1084,2024-03-18,512,Dra. Clara da Costa,F,36-45,Sul,Vibrador Rabbit Premium,Vibradores,284.13,1,0.0,Cartão Crédito,Entregue,Marketplace,284.13,2024,3,2024-03,Monday
4122,2023-12-06,202,Antônio Teixeira,M,36-45,Sul,Gel Excitante Feminino,Lubrificantes,51.3,1,0.0,Pix,Entregue,Marketplace,51.3,2023,12,2023-12,Wednesday
5291,2024-05-17,92,Alexandre Gomes,M,18-25,Sudeste,Wand Massager Pro,Vibradores,373.23,1,30.0,Pix,Entregue,Site,261.26,2024,5,2024-05,Friday
1885,2024-06-17,49,Eduarda Marques,F,26-35,Sul,Vibrador Ponto G Flex,Vibradores,116.83,3,5.0,Pix,Devolvido,Site,332.97,2024,6,2024-06,Monday
4183,2024-11-08,303,Ravi Lucca Sales,M,36-45,Sudeste,Mini Vibrador Discreto,Vibradores,496.32,1,0.0,Cartão Crédito,Entregue,Site,496.32,2024,11,2024-11,Friday
390,2023-12-30,417,Sr. Samuel Pimenta,M,36-45,Sul,Mini Vibrador Discreto,Vibradores,96.57,2,0.0,Cartão Crédito,Entregue,Site,193.14,2023,12,2023-12,Saturday
3833,2024-01-31,437,Sra. Valentina Camargo,F,26-35,Sudeste,Wand Massager Pro,Vibradores,94.35,1,0.0,Cartão Crédito,Entregue,App,94.35,2024,1,2024-01,Wednesday
3037,2024-03-31,155,Sra. Maya Pereira,F,26-35,Sul,Body Rendado Vermelho,Lingerie,152.83,1,30.0,Cartão Débito,Entregue,Site,106.98,2024,3,2024-03,Sunday
846,2023-12-29,147,Evelyn Guerra,F,36-45,Sul,Kit Iniciante BDSM 5 Peças,Acessórios BDSM,264.88,1,15.0,Cartão Crédito,Entregue,Marketplace,225.15,2023,12,2023-12,Friday
543,2023-08-23,72,Ana Beatriz Farias,F,46+,Norte,Kit Roleplay Surpresa,Jogos Adultos,76.49,1,0.0,Pix,Entregue,Marketplace,76.49,2023,8,2023-08,Wednesday
92,2023-12-17,327,Caroline da Paz,F,26-35,Sudeste,Óleo de Massagem Relaxante,Lubrificantes,46.21,1,20.0,Cartão Crédito,Entregue,Site,36.97,2023,12,2023-12,Sunday
5222,2024-09-15,175,Leonardo Câmara,M,36-45,Sul,Vibrador Clássico Silicone,Vibradores,416.8,5,0.0,Pix,Entregue,App,2084.0,2024,9,2024-09,Sunday
3385,2023-09-12,10,Alana Teixeira,F,36-45,Sul,Gel Térmico Sensação Quente,Cosméticos Íntimos,76.49,1,0.0,Cartão Crédito,Entregue,Site,76.49,2023,9,2023-09,Tuesday
1980,2023-03-20,459,Antonella Borges,F,26-35,Sudeste,Kit Roleplay Surpresa,Jogos Adultos,64.0,1,15.0,Cartão Crédito,Entregue,Site,54.4,2023,3,2023-03,Monday
3245,2024-12-10,318,Sabrina da Paz,Não informado,46+,Nordeste,Conjunto Lingerie Boudoir,Lingerie,186.63,1,0.0,Pix,Entregue,Site,186.63,2024,12,2024-12,Tuesday
4565,2024-10-27,73,Sophie da Costa,F,36-45,Sudeste,Wand Massager Pro,Vibradores,383.9,1,15.0,Cartão Crédito,Entregue,Marketplace,326.32,2024,10,2024-10,Sunday
3151,2024-04-27,265,Igor Campos,M,36-45,Sudeste,Lubrificante Base Silicone,Lubrificantes,37.61,1,0.0,Cartão Débito,Entregue,Site,37.61,2024,4,2024-04,Saturday
4541,2024-04-08,53,Daniela Freitas,F,26-35,Sudeste,Lubrificante Sabores Baunilha,Lubrificantes,46.71,2,0.0,Pix,Entregue,App,93.42,2024,4,2024-04,Monday
3566,2023-09-12,337,Diogo Gomes,M,26-35,Sul,Lubrificante Sabores Morango,Lubrificantes,48.58,1,0.0,Pix,Entregue,App,48.58,2023,9,2023-09,Tuesday
3990,2023-12-21,499,Ana Vitória Dias,Não informado,46+,Sudeste,Lingerie Cropped com Bojo,Lingerie,113.71,1,25.0,Pix,Entregue,Site,85.28,2023,12,2023-12,Thursday
2965,2024-06-19,479,Léo das Neves,M,36-45,Sudeste,Gel Excitante Masculino,Lubrificantes,79.95,2,0.0,Pix,Entregue,Site,159.9,2024,6,2024-06,Wednesday
3581,2023-04-09,180,Dr. Thales Guerra,M,36-45,Sudeste,Cartas Posições Kamasutra,Jogos Adultos,47.18,1,5.0,Cartão Crédito,Entregue,Site,44.82,2023,4,2023-04,Sunday
1677,2024-02-12,24,Giovanna Rios,F,26-35,Centro-Oeste,Óleo de Massagem Relaxante,Lubrificantes,30.06,1,0.0,Boleto,Entregue,App,30.06,2024,2,2024-02,Monday
1049,2023-12-12,498,Srta. Maya Almeida,F,46+,Sudeste,Corda de Shibari 5m,Acessórios BDSM,183.55,1,0.0,Cartão Crédito,Entregue,Site,183.55,2023,12,2023-12,Tuesday
2950,2024-11-03,608,Maria Nogueira,F,36-45,Centro-Oeste,Wand Massager Pro,Vibradores,122.94,1,15.0,Pix,Entregue,Site,104.5,2024,11,2024-11,Sunday
1961,2024-10-25,35,Diego da Luz,M,26-35,Sudeste,Lubrificante Íntimo Aquoso 100ml,Lubrificantes,32.46,1,0.0,Cartão Crédito,Entregue,Site,32.46,2024,10,2024-10,Friday
3415,2023-07-31,393,Lunna Souza,F,26-35,Nordeste,Mini Vibrador Discreto,Vibradores,252.18,1,25.0,Boleto,Entregue,Site,189.14,2023,7,2023-07,Monday
238,2023-10-06,7,Apollo Novais,M,18-25,Nordeste,Gel Excitante Feminino,Lubrificantes,52.2,3,0.0,Cartão Crédito,Entregue,Site,156.6,2023,10,2023-10,Friday
3642,2024-04-01,560,Ana Clara Jesus,F,26-35,Sudeste,Body Rendado Vermelho,Lingerie,169.93,4,5.0,Cartão Crédito,Entregue,Site,645.73,2024,4,2024-04,Monday
4195,2023-02-24,258,Ayla da Rocha,F,18-25,Sul,Lubrificante Base Silicone,Lubrificantes,41.38,2,0.0,Pix,Entregue,Marketplace,82.76,2023,2,2023-02,Friday
1134,2023-03-24,69,Heloísa Pastor,F,26-35,Sudeste,Fantasia Policial,Lingerie,67.51,1,0.0,Cartão Crédito,Entregue,App,67.51,2023,3,2023-03,Friday
2881,2023-01-11,111,Anthony Marques,M,26-35,Nordeste,Lubrificante Íntimo Aquoso 250ml,Lubrificantes,75.09,1,20.0,Pix,Devolvido,App,60.07,2023,1,2023-01,Wednesday
1806,2024-08-09,383,Juan Almeida,M,26-35,Sudeste,Kit Algemas Veludo,Acessórios BDSM,298.27,1,0.0,Cartão Crédito,Entregue,Site,298.27,2024,8,2024-08,Friday
4597,2023-04-22,355,Cecília Jesus,F,36-45,Sudeste,Camisola Sensual Preta,Lingerie,158.59,3,25.0,Boleto,Entregue,Site,356.83,2023,4,2023-04,Saturday
164,2024-01-26,208,Maya Mendonça,F,18-25,Sudeste,Mordaça Silicone,Acessórios BDSM,87.29,3,0.0,Cartão Crédito,Devolvido,Marketplace,261.87,2024,1,2024-01,Friday
4197,2024-02-13,8,Yago Leão,M,26-35,Sudeste,Lubrificante Íntimo Aquoso 100ml,Lubrificantes,38.47,1,0.0,Pix,Entregue,App,38.47,2024,2,2024-02,Tuesday
5282,2024-09-14,181,Diogo Rezende,M,46+,Sudeste,Mini Vibrador Discreto,Vibradores,174.19,1,0.0,Cartão Crédito,Entregue,Site,174.19,2024,9,2024-09,Saturday
5228,2024-12-03,520,Olivia Macedo,F,26-35,Nordeste,Fantasia Policial,Lingerie,157.01,1,0.0,Cartão Crédito,Entregue,Site,157.01,2024,12,2024-12,Tuesday
4009,2024-05-23,301,Bento Cavalcante,Não informado,26-35,Norte,Vibrador Duplo Prazer,Vibradores,196.37,1,0.0,Cartão Crédito,Entregue,Site,196.37,2024,5,2024-05,Thursday
266,2024-02-27,351,Sr. Thales Andrade,M,36-45,Sul,Óleo de Massagem Relaxante,Lubrificantes,73.46,1,0.0,Boleto,Entregue,Site,73.46,2024,2,2024-02,Tuesday
2002,2023-09-22,79,Maria Lima,F,18-25,Centro-Oeste,Kit Iniciante BDSM 5 Peças,Acessórios BDSM,100.25,1,0.0,Cartão Crédito,Entregue,App,100.25,2023,9,2023-09,Friday
1812,2023-02-09,373,Cecília da Conceição,F,36-45,Sul,Lingerie Cropped com Bojo,Lingerie,179.35,4,0.0,Cartão Crédito,Entregue,Marketplace,717.4,2023,2,2023-02,Thursday
3278,2023-01-25,181,Diogo Rezende,M,46+,Sudeste,Gel Excitante Masculino,Lubrificantes,52.0,5,0.0,Cartão Débito,Entregue,Marketplace,260.0,2023,1,2023-01,Wednesday
2979,2023-05-06,320,Luara da Cunha,F,26-35,Nordeste,Lubrificante Íntimo Aquoso 100ml,Lubrificantes,56.57,5,0.0,Cartão Crédito,Entregue,Site,282.85,2023,5,2023-05,Saturday
3825,2024-11-27,65,Maria Liz Rios,F,46+,Sul,Creme Retardante Masculino,Cosméticos Íntimos,128.06,2,10.0,Cartão Débito,Entregue,App,230.51,2024,11,2024-11,Wednesday
2907,2023-06-14,708,Sabrina Peixoto,F,18-25,Sul,Creme Excitante Feminino,Cosméticos Íntimos,146.18,3,0.0,Boleto,Entregue,Site,438.54,2023,6,2023-06,Wednesday
3871,2023-08-02,138,Nicolas Pinto,M,36-45,Sudeste,Conjunto Lingerie Boudoir,Lingerie,161.13,1,0.0,Cartão Crédito,Entregue,Marketplace,161.13,2023,8,2023-08,Wednesday
399,2024-12-02,360,Dr. Vitor Hugo Andrade,M,36-45,Sudeste,Meia-Calça Rendada,Lingerie,78.26,1,20.0,Boleto,Entregue,App,62.61,2024,12,2024-12,Monday
5451,2023-06-09,95,Juan Cunha,M,26-35,Sul,Lubrificante Íntimo Aquoso 250ml,Lubrificantes,88.08,2,15.0,Cartão Crédito,Entregue,Marketplace,149.74,2023,6,2023-06,Friday
948,2024-04-04,546,Maria Flor Ramos,F,26-35,Sul,Corda de Shibari 5m,Acessórios BDSM,115.09,1,0.0,Cartão Crédito,Entregue,Marketplace,115.09,2024,4,2024-04,Thursday
3079,2024-12-31,47,João Felipe Vargas,M,18-25,Sul,Spray Prolongador,Cosméticos Íntimos,142.16,3,0.0,Pix,Entregue,Marketplace,426.48,2024,12,2024-12,Tuesday
3139,2024-08-10,200,Nina Leão,F,18-25,Centro-Oeste,Kit Cuidados Íntimos,Cosméticos Íntimos,84.18,1,25.0,Pix,Entregue,Site,63.14,2024,8,2024-08,Saturday
4954,2023-11-26,296,Dr. Rafael Barbosa,M,18-25,Sul,Wand Massager Pro,Vibradores,130.75,2,0.0,Pix,Entregue,App,261.5,2023,11,2023-11,Sunday
5161,2023-03-13,256,Renan Ramos,M,26-35,Nordeste,Vibrador Ponto G Flex,Vibradores,293.67,1,0.0,Pix,Devolvido,App,293.67,2023,3,2023-03,Monday
4774,2024-09-12,431,Caroline Nogueira,F,26-35,Norte,Lubrificante Sabores Baunilha,Lubrificantes,81.52,2,30.0,Cartão Crédito,Entregue,App,114.13,2024,9,2024-09,Thursday
3230,2024-08-18,70,Alana Barbosa,F,26-35,Norte,Dominó Erótico,Jogos Adultos,82.27,1,0.0,Pix,Entregue,App,82.27,2024,8,2024-08,Sunday
3461,2024-07-07,89,Enzo Jesus,M,36-45,Sul,Body Coelhinha Plus Size,Lingerie,191.75,5,10.0,Cartão Débito,Entregue,App,862.88,2024,7,2024-07,Sunday
2726,2023-01-03,100,Anna Liz Cirino,F,18-25,Centro-Oeste,Gel Excitante Feminino,Lubrificantes,53.24,1,0.0,Pix,Entregue,App,53.24,2023,1,2023-01,Tuesday
561,2023-04-12,320,Luara da Cunha,F,26-35,Nordeste,Fantasia Policial,Lingerie,102.11,1,25.0,Cartão Crédito,Entregue,Site,76.58,2023,4,2023-04,Wednesday
4477,2023-10-29,148,Dr. Bernardo Vargas,Não informado,26-35,Norte,Lubrificante Íntimo Aquoso 100ml,Lubrificantes,83.3,1,0.0,Pix,Entregue,App,83.3,2023,10,2023-10,Sunday
3604,2024-03-28,91,Bento Cavalcante,M,26-35,Sul,Lubrificante Íntimo Aquoso 250ml,Lubrificantes,68.32,1,0.0,Pix,Entregue,Site,68.32,2024,3,2024-03,Thursday
3741,2023-02-02,553,Cecilia Cassiano,F,18-25,Centro-Oeste,Dominó Erótico,Jogos Adultos,120.24,2,0.0,Cartão Crédito,Entregue,Marketplace,240.48,2023,2,2023-02,Thursday
244,2023-06-25,127,Sra. Kamilly Aparecida,F,36-45,Nordeste,Fantasia Policial,Lingerie,135.58,1,0.0,Boleto,Entregue,Site,135.58,2023,6,2023-06,Sunday
3173,2024-01-26,49,Eduarda Marques,F,26-35,Sul,Lubrificante Íntimo Aquoso 100ml,Lubrificantes,60.53,1,30.0,Pix,Entregue,Site,42.37,2024,1,2024-01,Friday
1340,2024-11-26,9,Pietro Pastor,M,26-35,Sudeste,Body Rendado Vermelho,Lingerie,134.63,1,30.0,Cartão Crédito,Entregue,Marketplace,94.24,2024,11,2024-11,Tuesday
3412,2023-06-10,39,Luiz Miguel Câmara,M,36-45,Sudeste,Fantasia Policial,Lingerie,66.7,2,5.0,Pix,Entregue,Site,126.73,2023,6,2023-06,Saturday
3635,2023-08-28,28,Júlia Porto,F,26-35,Centro-Oeste,Fantasia Policial,Lingerie,170.19,1,25.0,Pix,Entregue,Site,127.64,2023,8,2023-08,Monday
406,2024-06-01,538,Ana Júlia Vieira,F,36-45,Nordeste,Lubrificante Sabores Baunilha,Lubrificantes,51.54,2,0.0,Cartão Crédito,Entregue,Site,103.08,2024,6,2024-06,Saturday
1443,2024-05-11,295,Isabel da Paz,F,36-45,Centro-Oeste,Wand Massager Pro,Vibradores,333.97,1,0.0,Pix,Entregue,App,333.97,2024,5,2024-05,Saturday
262,2024-03-07,763,João Gabriel Novais,M,26-35,Nordeste,Spray Prolongador,Cosméticos Íntimos,68.16,1,30.0,Pix,Entregue,Site,47.71,2024,3,2024-03,Thursday
3393,2023-12-07,526,Sr. Thiago Gomes,M,36-45,Sul,Mini Vibrador Discreto,Vibradores,315.71,5,30.0,Pix,Entregue,Site,1104.98,2023,12,2023-12,Thursday
5065,2024-06-17,348,Maria Isis da Conceição,F,36-45,Sul,Lubrificante Base Silicone,Lubrificantes,83.2,2,15.0,Pix,Entregue,Site,141.44,2024,6,2024-06,Monday
1690,2024-02-15,374,José Miguel Marques,M,36-45,Norte,Jogo de Cartas Sexo Quiz,Jogos Adultos,75.3,1,0.0,Pix,Entregue,Site,75.3,2024,2,2024-02,Thursday
1726,2023-05-25,18,Maria Cecília Oliveira,F,26-35,Centro-Oeste,Lubrificante Base Silicone,Lubrificantes,30.34,1,0.0,Pix,Entregue,App,30.34,2023,5,2023-05,Thursday
1204,2024-08-27,108,Sra. Isabella da Luz,Não informado,36-45,Centro-Oeste,Lubrificante Base Silicone,Lubrificantes,81.5,1,5.0,Pix,Entregue,Marketplace,77.42,2024,8,2024-08,Tuesday
835,2023-10-28,187,Dr. Pedro Miguel Pimenta,M,26-35,Sudeste,Lubrificante Base Silicone,Lubrificantes,55.05,1,0.0,Pix,Entregue,App,55.05,2023,10,2023-10,Saturday
1867,2023-05-04,13,Cauã Borges,M,36-45,Nordeste,Lubrificante Base Silicone,Lubrificantes,48.79,4,0.0,Cartão Débito,Entregue,Site,195.16,2023,5,2023-05,Thursday
2497,2023-07-30,232,Marcos Vinicius Gonçalves,M,36-45,Sul,Massageador Corporal Wave,Vibradores,385.89,1,0.0,Boleto,Entregue,App,385.89,2023,7,2023-07,Sunday
3017,2024-12-05,344,Zoe Mendes,F,26-35,Sudeste,Body Coelhinha Plus Size,Lingerie,103.62,4,0.0,Pix,Entregue,Marketplace,414.48,2024,12,2024-12,Thursday
4184,2023-10-28,105,Mariah Ribeiro,F,18-25,Nordeste,Lingerie Cropped com Bojo,Lingerie,173.27,2,15.0,Pix,Entregue,Site,294.56,2023,10,2023-10,Saturday
2011,2024-02-21,10,Alana Teixeira,F,36-45,Sul,Dominó Erótico,Jogos Adultos,74.58,1,0.0,Pix,Entregue,Site,74.58,2024,2,2024-02,Wednesday
3408,2024-06-29,791,Lunna Borges,F,26-35,Sudeste,Kit Algemas Veludo,Acessórios BDSM,153.53,1,0.0,Pix,Entregue,Site,153.53,2024,6,2024-06,Saturday
341,2024-11-26,184,Dra. Nicole Aragão,F,36-45,Sul,Lubrificante Íntimo Aquoso 250ml,Lubrificantes,75.51,2,0.0,Cartão Crédito,Entregue,Site,151.02,2024,11,2024-11,Tuesday
5142,2024-05-09,38,Dra. Mariane Pacheco,F,26-35,Sudeste,Vibrador Rabbit Premium,Vibradores,355.32,3,0.0,Cartão Crédito,Entregue,App,1065.96,2024,5,2024-05,Thursday
1602,2024-11-22,108,Sra. Isabella da Luz,Não informado,36-45,Centro-Oeste,Kit Cuidados Íntimos,Cosméticos Íntimos,47.49,1,5.0,Pix,Entregue,Site,45.12,2024,11,2024-11,Friday
3693,2023-03-20,384,Sra. Kamilly Albuquerque,F,18-25,Sul,Creme Retardante Masculino,Cosméticos Íntimos,90.03,1,0.0,Cartão Débito,Entregue,App,90.03,2023,3,2023-03,Monday
5212,2023-10-16,69,Heloísa Pastor,F,26-35,Sudeste,Dominó Erótico,Jogos Adultos,66.66,1,0.0,Pix,Entregue,Site,66.66,2023,10,2023-10,Monday
481,2024-03-24,265,Igor Campos,M,36-45,Sudeste,Corda de Shibari 5m,Acessórios BDSM,90.24,3,0.0,Pix,Entregue,App,270.72,2024,3,2024-03,Sunday
3927,2023-02-02,248,Mateus Fernandes,M,26-35,Nordeste,Conjunto Lingerie Boudoir,Lingerie,155.2,4,0.0,Pix,Entregue,Site,620.8,2023,2,2023-02,Thursday
2786,2024-07-29,77,Maria Luísa Correia,F,46+,Sudeste,Jogo de Cartas Sexo Quiz,Jogos Adultos,101.1,2,0.0,Cartão Crédito,Entregue,Marketplace,202.2,2024,7,2024-07,Monday
1524,2023-11-22,30,Ana Laura da Conceição,F,18-25,Sudeste,Fantasia Policial,Lingerie,157.1,1,0.0,Cartão Crédito,Entregue,Site,157.1,2023,11,2023-11,Wednesday
4141,2023-12-16,116,Emanuel Macedo,M,46+,Sudeste,Body Coelhinha Plus Size,Lingerie,84.54,2,0.0,Pix,Entregue,Site,169.08,2023,12,2023-12,Saturday
5187,2024-02-08,298,Dra. Fernanda Lima,F,26-35,Nordeste,Mini Vibrador Discreto,Vibradores,396.22,1,0.0,Pix,Entregue,App,396.22,2024,2,2024-02,Thursday
5149,2024-09-24,261,Léo Melo,M,26-35,Nordeste,Jogo Tabuleiro Casais,Jogos Adultos,121.51,1,0.0,Pix,Entregue,Site,121.51,2024,9,2024-09,Tuesday
3746,2023-02-16,67,Bárbara da Cruz,Não informado,36-45,Norte,Vibrador Ponto G Flex,Vibradores,283.21,2,0.0,Pix,Entregue,App,566.42,2023,2,2023-02,Thursday
800,2024-01-29,587,Yan Siqueira,M,36-45,Sul,Gel Excitante Feminino,Lubrificantes,64.89,1,0.0,Pix,Entregue,Marketplace,64.89,2024,1,2024-01,Monday
1767,2024-09-16,348,Maria Isis da Conceição,F,36-45,Sul,Vibrador Clássico Silicone,Vibradores,227.93,4,5.0,Cartão Crédito,Entregue,App,866.13,2024,9,2024-09,Monday
4968,2023-09-10,329,Isaque Santos,M,36-45,Centro-Oeste,Fantasia Policial,Lingerie,102.98,1,0.0,Pix,Entregue,Marketplace,102.98,2023,9,2023-09,Sunday
3943,2023-02-10,25,Brayan Pereira,M,26-35,Sul,Wand Massager Pro,Vibradores,397.7,1,0.0,Cartão Débito,Entregue,Site,397.7,2023,2,2023-02,Friday
2454,2024-01-10,118,Dra. Alexia Rios,F,46+,Sudeste,Dominó Erótico,Jogos Adultos,49.03,1,0.0,Cartão Crédito,Entregue,Site,49.03,2024,1,2024-01,Wednesday
4573,2024-11-13,76,Renan da Cruz,M,26-35,Nordeste,Lubrificante Íntimo Aquoso 250ml,Lubrificantes,31.83,3,0.0,Pix,Entregue,Site,95.49,2024,11,2024-11,Wednesday
4392,2023-07-28,211,Ravi Lucca Cardoso,Não informado,26-35,Sudeste,Creme Retardante Masculino,Cosméticos Íntimos,56.74,2,0.0,Pix,Entregue,Marketplace,113.48,2023,7,2023-07,Friday
4501,2024-09-06,245,Dr. Lorenzo da Cruz,M,18-25,Sul,Conjunto Lingerie Boudoir,Lingerie,84.57,1,0.0,Pix,Entregue,Marketplace,84.57,2024,9,2024-09,Friday
5193,2023-05-30,374,José Miguel Marques,M,36-45,Norte,Óleo de Massagem Relaxante,Lubrificantes,43.92,2,0.0,Cartão Débito,Entregue,Site,87.84,2023,5,2023-05,Tuesday
1272,2024-11-23,484,Sra. Raquel Pereira,F,18-25,Sudeste,Lubrificante Íntimo Aquoso 100ml,Lubrificantes,62.76,3,0.0,Pix,Entregue,Site,188.28,2024,11,2024-11,Saturday
3783,2023-05-11,4,Dra. Aurora Pastor,F,26-35,Sul,Lubrificante Sabores Morango,Lubrificantes,77.19,3,0.0,Boleto,Entregue,Site,231.57,2023,5,2023-05,Thursday
3802,2023-01-11,620,Maya Guerra,F,36-45,Centro-Oeste,Lubrificante Base Silicone,Lubrificantes,44.16,1,0.0,Cartão Crédito,Entregue,Site,44.16,2023,1,2023-01,Wednesday
5205,2024-10-26,719,Maria Júlia Freitas,F,26-35,Sul,Jogo de Cartas Sexo Quiz,Jogos Adultos,105.03,3,0.0,Cartão Débito,Devolvido,Site,315.09,2024,10,2024-10,Saturday
4596,2024-04-14,276,Larissa Melo,F,18-25,Sul,Lubrificante Íntimo Aquoso 250ml,Lubrificantes,41.92,1,20.0,Pix,Entregue,Site,33.54,2024,4,2024-04,Sunday
348,2023-04-28,13,Cauã Borges,M,36-45,Nordeste,Massageador Corporal Wave,Vibradores,105.22,2,0.0,Cartão Crédito,Entregue,Site,210.44,2023,4,2023-04,Friday
3647,2024-03-30,182,Srta. Bianca Vasconcelos,F,26-35,Nordeste,Body Rendado Vermelho,Lingerie,120.78,2,0.0,Pix,Entregue,Site,241.56,2024,3,2024-03,Saturday
4432,2023-03-30,214,Sra. Catarina Martins,F,46+,Sul,Vibrador Clássico Silicone,Vibradores,120.26,2,15.0,Cartão Débito,Entregue,Site,204.44,2023,3,2023-03,Thursday
5131,2023-09-11,221,Ana Júlia Ferreira,F,26-35,Norte,Creme Retardante Masculino,Cosméticos Íntimos,41.02,1,0.0,Pix,Entregue,App,41.02,2023,9,2023-09,Monday
2563,2024-10-13,15,Julia Aparecida,F,26-35,Sudeste,Vibrador Duplo Prazer,Vibradores,497.56,1,0.0,Pix,Entregue,Marketplace,497.56,2024,10,2024-10,Sunday
3028,2024-11-14,273,Sr. João Guilherme Aparecida,M,18-25,Nordeste,Gel Excitante Feminino,Lubrificantes,52.01,1,0.0,Pix,Entregue,Marketplace,52.01,2024,11,2024-11,Thursday
