ID_Transacao,Data_Venda,ID_Cliente,Nome_Cliente,Genero_Cliente,Faixa_Etaria,Regiao,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade,Desconto_Pct,Metodo_Pagamento,Status_Pedido,Canal_Venda
5059,2020-01-10,246,João Lucas Machado,M,26-35,Sudeste,Vibrador Rabbit Premium,Vibradores,165.08,3,0.0,Boleto,Entregue,App
29750,2021-07-25,73,Sophie da Costa,F,36-45,Sudeste,Kit Iniciante BDSM 5 Peças,Acessórios BDSM,247.32,1,0.0,Pix,Entregue,App
28080,2022-02-21,1349,Dra. Maria Luiza Carvalho,F,36-45,Nordeste,Sabonete Íntimo pH Neutro,Cosméticos Íntimos,69.59,1,5.0,Pix,Entregue,App
26906,2018-06-13,265,Igor Campos,M,36-45,Sudeste,Kit Roleplay Surpresa,Jogos Adultos,53.83,1,5.0,Boleto,Entregue,App
20635,2017-10-31,44,Ravi Lucca Moura,M,26-35,Sudeste,Óleo de Massagem Relaxante,Lubrificantes,41.73,2,20.0,Boleto,Entregue,Site
2319,2023-03-19,165,Sra. Carolina Correia,F,18-25,Sudeste,Kit Iniciante BDSM 5 Peças,Acessórios BDSM,268.04,1,5.0,Boleto,Entregue,Marketplace
29921,2015-01-07,225,Isaque Cardoso,Não informado,26-35,Sul,Vibrador Duplo Prazer,Vibradores,322.86,5,0.0,Boleto,Cancelado,Site
9830,2019-09-24,325,Theo Pires,M,46+,Sudeste,Óleo de Massagem Relaxante,Lubrificantes,65.86,3,0.0,Pix,Entregue,Site
406,2019-11-01,678,Sra. Yasmin Borges,F,36-45,Centro-Oeste,Camisola Sensual Preta,Lingerie,122.89,2,10.0,Cartão Crédito,Entregue,Site
220,2024-10-30,568,Mariah Castro,F,26-35,Sul,Fantasia Enfermeira,Lingerie,137.83,3,0.0,Pix,Entregue,Marketplace
4124,2026-10-17,692,Cecília Dias,F,26-35,Sul,Lubrificante Íntimo Aquoso 100ml,Lubrificantes,40.84,1,0.0,Cartão Crédito,Entregue,Marketplace
24983,2018-08-24,327,Caroline da Paz,F,26-35,Sudeste,Meia-Calça Rendada,Lingerie,65.02,3,20.0,Cartão Crédito,Entregue,Site
29852,2018-11-23,150,Maria Liz Rocha,F,36-45,Sul,Venda para Olhos Satin,Acessórios BDSM,164.19,4,0.0,Cartão Crédito,Cancelado,Site
29419,2016-04-21,1,Sr. Apollo Sousa,M,18-25,Sudeste,Vibrador Ponto G Flex,Vibradores,490.56,1,15.0,Boleto,Entregue,Site
25248,2021-11-24,234,Dra. Isabelly Caldeira,F,36-45,Centro-Oeste,Conjunto Lingerie Boudoir,Lingerie,84.36,1,0.0,Pix,Entregue,Site
8757,2020-12-23,79,Maria Lima,F,18-25,Centro-Oeste,Lubrificante Íntimo Aquoso 250ml,Lubrificantes,82.37,4,0.0,Cartão Crédito,Entregue,App
19565,2017-12-13,120,Catarina da Luz,F,18-25,Sul,Body Rendado Vermelho,Lingerie,149.13,1,0.0,Pix,Entregue,App
2038,2021-12-25,50,João Montenegro,M,26-35,Sudeste,Wand Massager Pro,Vibradores,155.46,2,0.0,Cartão Débito,Entregue,Marketplace
7948,2020-05-19,392,Caroline Borges,F,18-25,Nordeste,Lubrificante Sabores Baunilha,Lubrificantes,75.78,2,0.0,Pix,Entregue,App
1023,2020-07-24,775,Igor Nascimento,M,18-25,Norte,Mordaça Silicone,Acessórios BDSM,169.26,5,0.0,Cartão Crédito,Entregue,App
20072,2020-07-01,50,João Montenegro,M,26-35,Sudeste,Vibrador Ponto G Flex,Vibradores,306.86,1,0.0,Cartão Débito,Entregue,Marketplace
7435,2015-05-30,7,Apollo Novais,M,18-25,Nordeste,Mordaça Silicone,Acessórios BDSM,294.99,1,0.0,Cartão Crédito,Entregue,Marketplace
10886,2021-03-28,356,Srta. Ana Vitória Melo,F,36-45,Sul,Creme Retardante Masculino,Cosméticos Íntimos,138.36,2,0.0,Pix,Entregue,Site
17081,2024-09-29,184,Dra. Nicole Aragão,F,36-45,Sul,Kit Cuidados Íntimos,Cosméticos Íntimos,74.76,4,0.0,Cartão Crédito,Cancelado,Site
267,2015-12-01,359,Dr. Liam Pires,M,36-45,Sul,Massageador Corporal Wave,Vibradores,100.71,1,0.0,Pix,Cancelado,Site
19056,2025-02-27,1590,Sra. Ana Carolina Borges,F,26-35,Sudeste,Lubrificante Base Silicone,Lubrificantes,74.67,2,30.0,Cartão Débito,Entregue,Marketplace
22515,2017-05-29,196,Anna Liz Carvalho,F,26-35,Sul,Vibrador Duplo Prazer,Vibradores,164.15,1,0.0,Cartão Crédito,Entregue,Site
13006,2026-11-12,351,Sr. Thales Andrade,M,36-45,Sul,Vibrador Duplo Prazer,Vibradores,105.52,1,20.0,Cartão Crédito,Entregue,Site
8862,2020-10-01,510,Srta. Vitória Moraes,F,26-35,Norte,Lubrificante Sabores Baunilha,Lubrificantes,36.76,1,5.0,Boleto,Entregue,Marketplace
3828,2026-10-24,198,Srta. Hadassa Azevedo,F,26-35,Nordeste,Gel Excitante Masculino,Lubrificantes,39.23,1,20.0,Pix,Entregue,Site
25652,2015-03-31,462,Lucas Rios,M,18-25,Sudeste,Lubrificante Íntimo Aquoso 100ml,Lubrificantes,33.62,2,5.0,Pix,Entregue,Marketplace
11014,2025-12-11,88,Sr. Caleb Sá,M,26-35,Sudeste,Lingerie Cropped com Bojo,Lingerie,174.05,1,0.0,Cartão Crédito,Entregue,Site
25930,2015-04-11,1435,Sr. Oliver Macedo,M,36-45,Sudeste,Vibrador Rabbit Premium,Vibradores,171.06,4,0.0,Pix,Entregue,App
1352,2020-10-09,260,Leandro Ribeiro,M,26-35,Sudeste,Lubrificante Sabores Baunilha,Lubrificantes,56.07,2,25.0,Pix,Entregue,Marketplace
29314,2020-09-30,137,Luiz Gustavo Vasconcelos,M,26-35,Nordeste,Body Rendado Vermelho,Lingerie,166.5,1,0.0,Pix,Entregue,Marketplace
14241,2025-02-05,493,Dante Abreu,M,18-25,Sul,Vibrador Clássico Silicone,Vibradores,256.16,1,25.0,Pix,Entregue,Site
19587,2016-05-30,538,Ana Júlia Vieira,F,36-45,Nordeste,Lubrificante Íntimo Aquoso 100ml,Lubrificantes,31.81,3,0.0,Pix,Entregue,Marketplace
18680,2026-06-17,480,Sra. Antonella Aragão,F,26-35,Nordeste,Lubrificante Sabores Baunilha,Lubrificantes,67.65,1,0.0,Cartão Crédito,Entregue,Marketplace
10935,2024-12-01,171,Melina Rocha,F,26-35,Nordeste,Lubrificante Íntimo Aquoso 100ml,Lubrificantes,61.66,1,0.0,Pix,Entregue,App
8015,2021-08-26,340,Manuela Viana,F,18-25,Nordeste,Meia-Calça Rendada,Lingerie,145.74,5,0.0,Pix,Entregue,Site
4666,2024-05-28,371,Anna Liz Pimenta,F,26-35,Sul,Mini Vibrador Discreto,Vibradores,202.28,1,10.0,Pix,Entregue,Marketplace
26875,2019-11-08,16,Sra. Zoe Campos,F,18-25,Sudeste,Vibrador Clássico Silicone,Vibradores,480.64,2,0.0,Pix,Entregue,App
1264,2018-02-20,183,Henry Cavalcanti,M,26-35,Nordeste,Meia-Calça Rendada,Lingerie,199.72,2,0.0,Pix,Entregue,Site
20387,2026-11-05,759,João Vitor Aparecida,Não informado,46+,Sudeste,Body Rendado Vermelho,Lingerie,175.36,1,0.0,Boleto,Entregue,App
22710,2025-10-18,86,Isadora Barbosa,Não informado,18-25,Sudeste,Gel Excitante Masculino,Lubrificantes,52.31,1,20.0,Pix,Entregue,App
3585,2024-10-17,157,Gabriel da Cunha,M,18-25,Sudeste,Óleo de Massagem Relaxante,Lubrificantes,75.31,1,0.0,Cartão Crédito,Entregue,App
5525,2023-04-28,226,Danilo Nunes,M,36-45,Centro-Oeste,Mini Vibrador Discreto,Vibradores,481.86,1,0.0,Cartão Crédito,Devolvido,Site
7914,2022-12-12,16,Sra. Zoe Campos,F,18-25,Sudeste,Conjunto Lingerie Boudoir,Lingerie,123.4,2,0.0,Cartão Crédito,Entregue,Site
7473,2024-09-10,614,Asafe Dias,Não informado,26-35,Norte,Dominó Erótico,Jogos Adultos,60.12,1,0.0,Cartão Crédito,Entregue,Site
4724,2025-09-30,163,Sofia das Neves,F,36-45,Sul,Massageador Corporal Wave,Vibradores,304.28,1,25.0,Boleto,Entregue,Marketplace
16707,2020-01-22,761,Jade Souza,F,26-35,Nordeste,Fantasia Policial,Lingerie,136.11,2,15.0,Pix,Entregue,Site
28114,2025-12-13,885,Maria Vitória da Rocha,F,26-35,Sudeste,Wand Massager Pro,Vibradores,302.13,3,0.0,Pix,Entregue,App
23956,2021-02-06,210,Dra. Maria Luiza Silveira,F,26-35,Nordeste,Vibrador Ponto G Flex,Vibradores,101.92,1,0.0,Cartão Crédito,Entregue,App
4763,2016-07-17,422,Dr. Bento Gonçalves,M,26-35,Nordeste,Kit Cuidados Íntimos,Cosméticos Íntimos,42.43,1,0.0,Cartão Crédito,Entregue,Site
4969,2017-12-24,945,João Gabriel Caldeira,M,26-35,Sudeste,Mini Vibrador Discreto,Vibradores,150.65,3,0.0,Cartão Débito,Entregue,Marketplace
29071,2016-02-08,430,Alexandre da Mota,M,26-35,Sul,Óleo de Massagem Relaxante,Lubrificantes,40.86,1,0.0,Pix,Cancelado,Site
20557,2015-01-24,156,Bruna Gomes,F,26-35,Nordeste,Vibrador Ponto G Flex,Vibradores,152.77,2,0.0,Pix,Entregue,Marketplace
10181,2016-05-12,342,Letícia Pastor,F,18-25,Centro-Oeste,Vibrador Rabbit Premium,Vibradores,373.54,5,0.0,Pix,Entregue,Site
13139,2018-03-03,650,Laura Sales,F,36-45,Centro-Oeste,Vibrador Clássico Silicone,Vibradores,277.8,1,0.0,Pix,Entregue,Marketplace
12074,2019-10-13,950,Ayla Peixoto,F,36-45,Sudeste,Gel Excitante Feminino,Lubrificantes,64.67,2,0.0,Pix,Entregue,App
22907,2015-01-24,131,Daniel Barbosa,M,36-45,Sudeste,Gel Excitante Feminino,Lubrificantes,74.63,1,0.0,Cartão Crédito,Cancelado,Site
20131,2026-04-28,112,Beatriz Barbosa,F,36-45,Nordeste,Vibrador Rabbit Premium,Vibradores,133.51,1,0.0,Pix,Entregue,Marketplace
10846,2017-08-09,580,Ana Dias,F,18-25,Sudeste,Lubrificante Sabores Baunilha,Lubrificantes,74.29,1,0.0,Pix,Entregue,Site
3518,2020-05-05,147,Evelyn Guerra,F,36-45,Sul,Dominó Erótico,Jogos Adultos,80.29,1,0.0,Pix,Cancelado,Marketplace
396,2022-09-28,801,Leonardo Sales,M,36-45,Sudeste,Vibrador Ponto G Flex,Vibradores,386.81,3,0.0,Pix,Entregue,Site
3834,2024-09-06,146,Heloísa Câmara,F,26-35,Nordeste,Dominó Erótico,Jogos Adultos,125.79,1,0.0,Cartão Crédito,Entregue,Marketplace
25055,2020-11-25,916,Renan Araújo,M,36-45,Sudeste,Lubrificante Sabores Baunilha,Lubrificantes,47.28,4,0.0,Boleto,Entregue,Site
19378,2015-03-22,261,Léo Melo,M,26-35,Nordeste,Fantasia Policial,Lingerie,134.04,3,0.0,Cartão Crédito,Entregue,Site
4709,2017-06-15,515,Ana Vitória Cavalcanti,F,18-25,Sul,Kit Algemas Veludo,Acessórios BDSM,124.88,1,0.0,Cartão Débito,Entregue,Marketplace
21627,2019-06-30,530,Bento Machado,M,26-35,Centro-Oeste,Lingerie Cropped com Bojo,Lingerie,76.73,2,0.0,Boleto,Entregue,Site
3308,2017-06-17,22,Rafael Porto,M,36-45,Nordeste,Lubrificante Sabores Morango,Lubrificantes,45.01,2,0.0,Cartão Crédito,Cancelado,Marketplace
18393,2015-12-15,77,Maria Luísa Correia,F,46+,Sudeste,Conjunto Lingerie Boudoir,Lingerie,79.8,1,0.0,Pix,Entregue,Site
6292,2021-06-06,149,Luiz Fernando Ramos,M,36-45,Nordeste,Kit Iniciante BDSM 5 Peças,Acessórios BDSM,272.25,1,0.0,Cartão Crédito,Entregue,App
23265,2023-06-16,410,Danilo Carvalho,M,26-35,Centro-Oeste,Gel Excitante Masculino,Lubrificantes,82.54,1,0.0,Cartão Crédito,Entregue,Site
25609,2023-12-03,454,Maria Sophia Fernandes,F,18-25,Nordeste,Colar e Guia BDSM,Acessórios BDSM,165.23,1,0.0,Cartão Crédito,Entregue,Site
5441,2019-02-10,186,Davi Luiz Martins,M,18-25,Norte,Vibrador Clássico Silicone,Vibradores,475.72,2,0.0,Pix,Entregue,Site
9261,2021-02-17,182,Srta. Bianca Vasconcelos,F,26-35,Nordeste,Lubrificante Base Silicone,Lubrificantes,70.95,1,0.0,Cartão Crédito,Entregue,App
16797,2024-02-09,47,João Felipe Vargas,M,18-25,Sul,Massageador Corporal Wave,Vibradores,458.04,3,0.0,Cartão Crédito,Entregue,Site
12304,2018-09-20,295,Isabel da Paz,F,36-45,Centro-Oeste,Sabonete Íntimo pH Neutro,Cosméticos Íntimos,146.05,1,25.0,Boleto,Cancelado,App
11079,2016-10-06,43,Sra. Ana Luiza Gomes,F,46+,Centro-Oeste,Gel Excitante Masculino,Lubrificantes,45.52,2,5.0,Cartão Crédito,Entregue,App
18114,2025-09-22,221,Ana Júlia Ferreira,F,26-35,Norte,Vibrador Duplo Prazer,Vibradores,364.16,1,20.0,Pix,Entregue,Site
22321,2018-03-04,191,João Guilherme Vargas,M,26-35,Nordeste,Wand Massager Pro,Vibradores,114.38,3,10.0,Pix,Entregue,Site
8939,2025-09-26,148,Dr. Bernardo Vargas,Não informado,26-35,Norte,Kit Roleplay Surpresa,Jogos Adultos,76.84,1,20.0,Cartão Crédito,Entregue,Site
8951,2020-02-29,97,Sra. Ana Laura Aragão,F,26-35,Sudeste,Gel Excitante Feminino,Lubrificantes,84.85,1,5.0,Cartão Crédito,Entregue,Site
22253,2021-01-28,286,Letícia Pastor,Não informado,36-45,Sul,Conjunto Lingerie Boudoir,Lingerie,96.76,2,5.0,Cartão Crédito,Entregue,Marketplace
22381,2023-02-07,184,Dra. Nicole Aragão,F,36-45,Sul,Jogo Tabuleiro Casais,Jogos Adultos,81.62,1,0.0,Pix,Entregue,Site
24702,2018-05-16,2152,Sra. Zoe Farias,F,18-25,Sul,Sabonete Íntimo pH Neutro,Cosméticos Íntimos,50.97,1,30.0,Pix,Entregue,Site
11576,2017-08-23,50,João Montenegro,M,26-35,Sudeste,Fantasia Policial,Lingerie,164.85,2,15.0,Cartão Crédito,Cancelado,Site
28443,2024-08-05,333,Daniela Monteiro,F,26-35,Norte,Gel Excitante Feminino,Lubrificantes,53.79,4,0.0,Cartão Crédito,Entregue,App
28519,2023-09-10,104,Asafe Pinto,M,46+,Sudeste,Vibrador Duplo Prazer,Vibradores,244.05,1,0.0,Pix,Entregue,Site
11785,2016-06-20,330,Luana Novaes,F,36-45,Sudeste,Lubrificante Sabores Morango,Lubrificantes,46.72,2,0.0,Cartão Crédito,Entregue,App
17330,2024-12-16,95,Juan Cunha,M,26-35,Sul,Dominó Erótico,Jogos Adultos,84.06,1,30.0,Pix,Devolvido,Site
1386,2020-11-09,118,Dra. Alexia Rios,F,46+,Sudeste,Dado do Prazer,Jogos Adultos,40.14,1,0.0,Pix,Cancelado,App
21033,2019-09-29,74,Raquel Cunha,F,46+,Sul,Lingerie Cropped com Bojo,Lingerie,78.35,1,0.0,Boleto,Entregue,Site
10485,2019-09-11,16,Sra. Zoe Campos,F,18-25,Sudeste,Jogo Tabuleiro Casais,Jogos Adultos,94.5,2,10.0,Cartão Crédito,Entregue,App
19923,2025-02-18,260,Leandro Ribeiro,M,26-35,Sudeste,Gel Térmico Sensação Quente,Cosméticos Íntimos,97.32,1,0.0,Pix,Devolvido,Marketplace
5089,2015-04-20,258,Ayla da Rocha,F,18-25,Sul,Body Rendado Vermelho,Lingerie,61.78,1,0.0,Boleto,Cancelado,Site
25173,2017-09-20,15,Julia Aparecida,F,26-35,Sudeste,Gel Excitante Masculino,Lubrificantes,73.83,4,30.0,Cartão Débito,Entregue,App
20729,2015-11-27,1254,Valentina Fonseca,F,26-35,Sudeste,Fantasia Enfermeira,Lingerie,84.97,2,0.0,Pix,Entregue,App
12098,2015-01-25,620,Maya Guerra,F,36-45,Centro-Oeste,Lingerie Cropped com Bojo,Lingerie,139.7,4,0.0,Pix,Devolvido,Site
896,2026-02-22,69,Heloísa Pastor,F,26-35,Sudeste,Lubrificante Base Silicone,Lubrificantes,57.95,2,0.0,Cartão Débito,Entregue,Site
20859,2018-07-05,642,Melina Teixeira,F,18-25,Sul,Massageador Corporal Wave,Vibradores,463.68,4,0.0,Pix,Entregue,Marketplace
29713,2024-11-20,548,Dra. Valentina Borges,F,18-25,Sudeste,Conjunto Lingerie Boudoir,Lingerie,187.21,1,0.0,Cartão Crédito,Entregue,App
17836,2018-12-16,80,Nina Siqueira,F,26-35,Sul,Lubrificante Sabores Morango,Lubrificantes,72.6,3,0.0,Pix,Cancelado,Marketplace
12197,2024-06-08,492,José Miguel da Rocha,M,26-35,Nordeste,Óleo de Massagem Relaxante,Lubrificantes,77.47,3,0.0,Cartão Crédito,Devolvido,Marketplace
1226,2019-05-01,306,Anna Liz Peixoto,F,36-45,Sul,Camisola Sensual Preta,Lingerie,156.98,4,0.0,Pix,Entregue,Marketplace
26090,2026-01-11,39,Luiz Miguel Câmara,M,36-45,Sudeste,Body Coelhinha Plus Size,Lingerie,177.27,1,0.0,Pix,Entregue,Marketplace
6409,2020-01-05,216,Lunna Cunha,F,36-45,Sul,Meia-Calça Rendada,Lingerie,153.37,1,25.0,Cartão Crédito,Entregue,App
16140,2018-12-29,36,Josué Souza,M,18-25,Sul,Dominó Erótico,Jogos Adultos,48.51,1,0.0,Pix,Devolvido,Site
12185,2024-11-05,23,Elisa Freitas,F,18-25,Sudeste,Lubrificante Sabores Morango,Lubrificantes,67.0,1,0.0,Cartão Crédito,Entregue,Site
18719,2025-02-20,87,Beatriz Aragão,F,46+,Centro-Oeste,Kit Algemas Veludo,Acessórios BDSM,246.08,1,0.0,Cartão Crédito,Entregue,Site
4755,2024-07-06,593,Sara Peixoto,F,18-25,Nordeste,Conjunto Lingerie Boudoir,Lingerie,117.11,3,0.0,Pix,Entregue,Site
11812,2024-09-29,849,Liam Oliveira,M,26-35,Nordeste,Óleo de Massagem Relaxante,Lubrificantes,69.52,1,0.0,Pix,Cancelado,Site
27293,2018-07-30,1287,Rodrigo Santos,M,36-45,Nordeste,Perfume Íntimo Floral,Cosméticos Íntimos,92.69,1,0.0,Cartão Débito,Entregue,Site
6956,2024-09-14,134,Ana Cecília das Neves,F,26-35,Sudeste,Fantasia Enfermeira,Lingerie,79.11,2,0.0,Boleto,Entregue,Site
6111,2016-04-07,1125,Antony Pastor,M,18-25,Nordeste,Venda para Olhos Satin,Acessórios BDSM,234.57,2,30.0,Pix,Entregue,Site
24631,2015-06-05,160,Sr. Luiz Otávio Lopes,M,36-45,Nordeste,Dado do Prazer,Jogos Adultos,89.08,2,0.0,Pix,Entregue,Site
6762,2018-01-03,53,Daniela Freitas,F,26-35,Sudeste,Gel Excitante Feminino,Lubrificantes,36.06,1,0.0,Cartão Crédito,Entregue,Marketplace
8620,2024-12-26,53,Daniela Freitas,F,26-35,Sudeste,Lubrificante Sabores Morango,Lubrificantes,52.98,2,0.0,Cartão Crédito,Devolvido,Marketplace
16562,2019-05-23,433,Sr. Davi Lucca Albuquerque,M,26-35,Sudeste,Vibrador Clássico Silicone,Vibradores,346.95,1,0.0,Pix,Entregue,Site
7963,2026-05-22,42,Eduarda Vieira,F,18-25,Sudeste,Meia-Calça Rendada,Lingerie,147.21,1,0.0,Cartão Crédito,Entregue,App
13593,2026-04-17,760,Bruno Ferreira,M,26-35,Sul,Wand Massager Pro,Vibradores,290.67,1,0.0,Pix,Entregue,Site
14401,2020-02-28,12,Eduardo Cunha,Não informado,26-35,Sul,Lubrificante Sabores Baunilha,Lubrificantes,74.88,1,0.0,Cartão Crédito,Entregue,Site
14968,2019-12-13,122,Daniela da Mata,F,26-35,Sul,Dado do Prazer,Jogos Adultos,103.95,1,0.0,Cartão Crédito,Entregue,Site
22840,2019-01-25,32,Ana Luiza Cunha,F,18-25,Sudeste,Dominó Erótico,Jogos Adultos,66.07,1,0.0,Boleto,Entregue,App
4861,2024-02-29,295,Isabel da Paz,F,36-45,Centro-Oeste,Lingerie Cropped com Bojo,Lingerie,86.88,2,0.0,Pix,Entregue,Site
15443,2016-08-23,217,Lunna Fernandes,F,26-35,Sudeste,Kit Cuidados Íntimos,Cosméticos Íntimos,82.05,1,0.0,Boleto,Entregue,Site
10668,2020-01-30,85,Emilly da Mota,F,26-35,Norte,Gel Excitante Feminino,Lubrificantes,40.68,2,30.0,Cartão Crédito,Entregue,App
20375,2026-12-27,170,Luna Martins,F,18-25,Sudeste,Lubrificante Base Silicone,Lubrificantes,30.32,1,0.0,Cartão Crédito,Entregue,App
12166,2017-07-30,286,Letícia Pastor,Não informado,36-45,Sul,Fantasia Enfermeira,Lingerie,143.96,1,0.0,Pix,Entregue,Site
26300,2023-06-30,191,João Guilherme Vargas,M,26-35,Nordeste,Kit Algemas Veludo,Acessórios BDSM,204.22,2,20.0,Cartão Crédito,Entregue,App
6267,2018-11-03,1196,Rael das Neves,M,36-45,Sudeste,Fantasia Enfermeira,Lingerie,169.81,1,10.0,Cartão Crédito,Entregue,App
10415,2020-07-16,834,Davi Lucas Siqueira,M,36-45,Nordeste,Sabonete Íntimo pH Neutro,Cosméticos Íntimos,83.16,2,0.0,Cartão Débito,Cancelado,App
15131,2019-05-14,94,Ryan Cassiano,M,36-45,Sudeste,Lingerie Cropped com Bojo,Lingerie,122.71,1,0.0,Cartão Crédito,Entregue,App
26082,2024-10-01,7,Apollo Novais,M,18-25,Nordeste,Fantasia Policial,Lingerie,107.49,2,30.0,Pix,Entregue,Site
293,2023-12-07,519,Clarice Macedo,F,36-45,Sudeste,Gel Excitante Masculino,Lubrificantes,36.41,1,10.0,Cartão Débito,Entregue,Site
3797,2021-12-31,228,Maria Eduarda Cavalcante,F,18-25,Sudeste,Lubrificante Sabores Baunilha,Lubrificantes,46.91,4,0.0,Pix,Entregue,Site
10420,2020-11-27,246,João Lucas Machado,M,26-35,Sudeste,Creme Excitante Feminino,Cosméticos Íntimos,111.84,1,0.0,Pix,Cancelado,Site
20973,2017-06-21,87,Beatriz Aragão,F,46+,Centro-Oeste,Conjunto Lingerie Boudoir,Lingerie,176.52,1,5.0,Cartão Crédito,Entregue,Marketplace
15468,2025-02-23,299,Ísis Câmara,F,26-35,Sul,Kit Iniciante BDSM 5 Peças,Acessórios BDSM,266.08,2,0.0,Cartão Débito,Entregue,Site
3905,2016-12-22,558,Eduardo Castro,M,36-45,Nordeste,Massageador Corporal Wave,Vibradores,115.88,2,0.0,Cartão Débito,Entregue,App
28881,2023-07-06,153,João Andrade,M,26-35,Sul,Camisola Sensual Preta,Lingerie,113.46,1,0.0,Cartão Crédito,Entregue,App
20899,2015-08-08,76,Renan da Cruz,M,26-35,Nordeste,Body Coelhinha Plus Size,Lingerie,175.53,1,30.0,Cartão Crédito,Entregue,Site
9467,2017-12-15,781,Mirella Ramos,F,26-35,Sudeste,Wand Massager Pro,Vibradores,412.21,1,0.0,Pix,Entregue,App
12657,2018-09-06,400,Miguel Novais,M,46+,Sudeste,Vibrador Duplo Prazer,Vibradores,475.68,3,0.0,Cartão Crédito,Entregue,Site
14569,2026-09-29,443,Srta. Ana Liz Mendes,F,18-25,Nordeste,Lubrificante Sabores Baunilha,Lubrificantes,54.85,1,0.0,Cartão Crédito,Entregue,Marketplace
29702,2024-12-23,293,Maria Luísa Machado,F,46+,Sudeste,Chicote de Couro Soft,Acessórios BDSM,167.36,1,0.0,Pix,Entregue,App
28728,2026-01-08,135,Ana Cecília Fogaça,F,46+,Nordeste,Fantasia Policial,Lingerie,196.89,1,0.0,Pix,Entregue,Marketplace
29158,2020-01-05,789,Evelyn Cavalcanti,Não informado,26-35,Sudeste,Lubrificante Sabores Baunilha,Lubrificantes,57.6,2,0.0,Cartão Crédito,Entregue,App
11016,2021-05-11,774,Bento Vargas,M,36-45,Sudeste,Gel Excitante Feminino,Lubrificantes,36.0,1,0.0,Pix,Cancelado,App
27304,2024-11-24,189,Emanuel Souza,M,36-45,Sudeste,Vibrador Ponto G Flex,Vibradores,152.38,2,0.0,Boleto,Entregue,Site
27751,2020-11-09,34,Dr. Miguel Ramos,M,18-25,Nordeste,Fantasia Enfermeira,Lingerie,198.89,3,0.0,Cartão Crédito,Entregue,App
21499,2024-04-12,60,Sra. Ana Lívia Teixeira,F,26-35,Sul,Chicote de Couro Soft,Acessórios BDSM,237.2,2,0.0,Cartão Crédito,Entregue,Site
26357,2018-04-10,39,Luiz Miguel Câmara,M,36-45,Sudeste,Conjunto Lingerie Boudoir,Lingerie,83.11,1,0.0,Cartão Débito,Entregue,App
19886,2025-11-04,227,Nina Sampaio,F,26-35,Sul,Gel Excitante Feminino,Lubrificantes,86.56,1,0.0,Boleto,Devolvido,Site
7703,2018-12-05,311,Sra. Ana Cecília Teixeira,F,36-45,Sudeste,Meia-Calça Rendada,Lingerie,193.82,1,0.0,Cartão Crédito,Entregue,Site
28212,2024-01-19,35,Diego da Luz,M,26-35,Sudeste,Wand Massager Pro,Vibradores,186.41,2,0.0,Pix,Entregue,Marketplace
26932,2017-12-13,7,Apollo Novais,M,18-25,Nordeste,Massageador Corporal Wave,Vibradores,403.31,1,0.0,Cartão Crédito,Entregue,App
4637,2026-06-05,120,Catarina da Luz,F,18-25,Sul,Lubrificante Sabores Morango,Lubrificantes,78.99,1,0.0,Pix,Entregue,App
22465,2015-10-28,998,Amanda Mendes,F,36-45,Norte,Lubrificante Base Silicone,Lubrificantes,52.2,2,10.0,Cartão Crédito,Cancelado,Marketplace
21537,2026-06-02,236,Ana Cecília Ferreira,F,36-45,Sul,Fantasia Policial,Lingerie,136.34,5,0.0,Pix,Entregue,Marketplace
2789,2025-08-30,908,Evelyn Pinto,F,26-35,Sul,Óleo de Massagem Relaxante,Lubrificantes,37.77,1,0.0,Pix,Entregue,Site
6269,2021-04-25,109,Caroline Rios,F,36-45,Sudeste,Creme Retardante Masculino,Cosméticos Íntimos,138.78,1,0.0,Pix,Entregue,Site
13094,2015-12-10,34,Dr. Miguel Ramos,M,18-25,Nordeste,Óleo de Massagem Relaxante,Lubrificantes,73.96,1,0.0,Cartão Crédito,Entregue,Site
1181,2015-09-08,989,Maria Cavalcante,F,46+,Norte,Fantasia Policial,Lingerie,120.48,1,0.0,Pix,Entregue,App
18415,2024-05-21,604,Antony Fogaça,M,26-35,Centro-Oeste,Camisola Sensual Preta,Lingerie,87.39,1,0.0,Boleto,Entregue,App
62,2021-01-26,95,Juan Cunha,M,26-35,Sul,Lingerie Cropped com Bojo,Lingerie,141.83,1,0.0,Cartão Crédito,Entregue,Marketplace
16355,2018-08-21,218,Lara Sá,F,46+,Sul,Lubrificante Íntimo Aquoso 100ml,Lubrificantes,47.96,1,10.0,Cartão Crédito,Entregue,App
14558,2021-02-13,229,Bruna Vasconcelos,F,26-35,Sul,Wand Massager Pro,Vibradores,449.23,2,0.0,Pix,Entregue,Site
10050,2023-04-07,1264,Maria Júlia Vargas,F,46+,Sudeste,Kit Algemas Veludo,Acessórios BDSM,169.15,1,0.0,Cartão Crédito,Entregue,App
15623,2025-01-30,492,José Miguel da Rocha,M,26-35,Nordeste,Kit Algemas Veludo,Acessórios BDSM,247.37,2,0.0,Pix,Entregue,Site
26944,2021-06-14,480,Sra. Antonella Aragão,F,26-35,Nordeste,Kit Cuidados Íntimos,Cosméticos Íntimos,47.45,4,0.0,Cartão Crédito,Entregue,Marketplace
5423,2023-06-13,1105,Anthony Pimenta,M,18-25,Sudeste,Creme Excitante Feminino,Cosméticos Íntimos,134.86,2,5.0,Pix,Entregue,Marketplace
